i_idx	j_idx	xij
390	3	0.3333333333333333
390	396	0.25
390	919	0.2
390	183	0.25
390	36	0.3333333333333333
390	418	0.5
390	1072	1.0
390	572	0.5
390	132	0.3333333333333333
390	555	0.25
390	17	0.2
390	86	0.5333333333333333
390	252	0.25
390	6	0.3333333333333333
390	13	0.25
390	156	0.2
390	2	0.2
390	8	0.25
390	863	0.3333333333333333
390	248	0.5
390	1479	0.5
390	19	0.2
391	18	0.2
391	0	0.25
391	1503	1.5999999999999999
391	665	0.5
391	390	4.0
391	5	1.5
391	165	0.5
391	1	0.5833333333333333
391	907	0.25
391	908	0.2
391	918	0.25
391	59	0.6666666666666666
391	670	1.5
391	318	2.0
391	3	0.5
391	396	0.3333333333333333
391	919	0.25
391	24	0.2
391	252	0.2
391	6	0.25
391	13	0.3333333333333333
391	156	0.25
391	4	1.2
391	805	0.3333333333333333
391	748	0.5
391	12	1.0
391	564	0.5
391	369	0.25
391	8	0.2
391	863	0.25
391	248	0.3333333333333333
391	1479	1.0
391	86	0.5
391	19	0.25
391	311	0.2
165	1503	10.35
165	665	0.25
165	390	0.3333333333333333
165	391	0.5
165	5	1.6666666666666665
165	1	6.45
165	907	0.5
165	908	0.3333333333333333
165	146	0.5
165	40	0.2
165	183	0.5
165	36	1.5
165	62	0.3333333333333333
165	115	0.25
165	267	0.2
165	3	0.5333333333333333
165	18	1.2
165	0	7.7
165	691	1.0
165	339	0.5
165	119	0.8333333333333333
165	7	0.9833333333333334
165	190	0.2
165	189	0.3333333333333333
165	992	2.0
165	10	0.5
165	33	0.3333333333333333
165	61	0.25
165	9	0.3333333333333333
165	222	0.2
165	997	0.2
165	319	0.5
165	221	0.25
165	223	0.2
165	11	0.45
165	26	0.2
165	19	0.25
165	51	0.5
165	191	1.0
165	31	0.6666666666666666
165	4	0.45
165	100	0.2
165	516	0.3333333333333333
165	562	0.2
165	246	0.25
165	707	0.3333333333333333
165	168	0.5
165	73	1.0
165	381	0.5
165	772	0.2
165	15	0.25
165	22	0.3333333333333333
165	123	0.5
165	154	0.2
907	390	0.2
907	391	0.25
907	5	0.3333333333333333
907	165	0.5
907	1	1.0
907	908	1.0
907	146	0.5
907	40	0.3333333333333333
907	317	0.25
907	3	0.2
907	39	0.2
907	0	0.25
907	13	0.3333333333333333
907	791	0.5
907	4	1.0
907	1210	1.0
907	278	0.5
907	102	0.3333333333333333
907	505	0.25
907	723	0.2
908	391	0.2
908	5	0.25
908	165	0.3333333333333333
908	1	0.5
908	907	1.0
908	146	1.0
908	40	0.5
908	317	0.3333333333333333
908	3	0.75
908	14	0.2
908	17	0.2
908	1172	0.25
908	1503	1.3333333333333333
908	43	0.5
908	120	1.0
908	41	0.3333333333333333
908	1234	0.25
908	155	0.2
317	1	0.4
317	907	0.25
317	908	0.3333333333333333
317	146	0.5
317	40	2.0
317	3	1.2
317	14	0.5
317	5	1.3333333333333333
317	238	0.25
317	1503	7.033333333333332
317	143	0.25
317	0	0.5333333333333333
317	53	0.5
317	50	1.0
317	1315	0.5
317	242	0.3333333333333333
317	71	0.2
317	4	0.2
317	829	1.0
317	181	0.5
317	62	0.3333333333333333
317	135	0.25
317	47	0.2
317	641	0.25
317	471	0.3333333333333333
317	8	1.5
317	1254	1.0
317	24	1.0
317	287	0.5
317	27	0.3333333333333333
317	578	0.2
317	1314	0.3333333333333333
317	36	0.5
317	9	0.2
317	1434	0.2
317	34	0.75
317	795	0.5
317	93	0.2
238	40	0.2
238	317	0.25
238	3	1.2
238	14	3.0
238	5	3.0
238	1	5.5
238	179	0.5
238	1503	4.199999999999999
238	18	0.25
238	4	0.7833333333333333
238	269	0.25
238	131	0.3333333333333333
238	939	2.0
238	64	0.5
238	48	0.3333333333333333
238	21	0.25
238	400	0.2
238	0	0.45
238	79	0.25
238	34	0.5
238	6	0.75
238	69	0.3333333333333333
238	138	0.2
238	154	0.3333333333333333
238	56	0.5
238	11	1.0
238	225	1.0
238	113	0.5
238	22	0.3333333333333333
238	433	0.2
238	264	0.2
238	1089	0.3333333333333333
238	389	1.0
238	951	0.3333333333333333
238	12	0.25
238	125	0.2
238	9	0.2
238	258	0.25
238	29	0.7
238	244	1.0
238	105	0.4
238	2	0.2
238	458	0.25
238	41	0.5
238	202	0.3333333333333333
238	278	0.25
238	491	0.2
238	473	0.5
238	346	0.3333333333333333
179	3	1.4
179	14	0.25
179	5	1.5833333333333333
179	238	0.5
179	1	2.5
179	1503	4.566666666666666
179	18	1.0833333333333333
179	4	1.0833333333333333
179	392	0.2
179	53	0.2
179	21	0.25
179	135	0.3333333333333333
179	575	1.0
179	17	5.0
179	0	2.6000000000000005
179	1257	0.5
179	1095	0.3333333333333333
179	1284	0.25
179	822	0.2
179	41	0.25
179	11	0.3333333333333333
179	55	1.0
179	9	0.75
179	76	0.3333333333333333
179	31	0.2
179	6	0.25
179	603	0.3333333333333333
179	463	0.5
179	190	0.3333333333333333
179	40	0.2
179	1261	0.2
179	69	0.7333333333333334
179	115	1.5
179	307	2.5
179	858	0.5
179	95	0.2
179	375	0.7
179	12	0.5833333333333333
179	498	0.3333333333333333
179	860	0.5
179	2	1.0
179	175	1.5
179	110	0.5
179	515	1.5
179	26	0.2
179	29	0.3333333333333333
179	861	0.3333333333333333
179	381	0.2
179	146	0.3333333333333333
179	543	0.5
179	158	0.5
179	424	0.3333333333333333
179	10	0.5
179	602	0.2
179	15	0.3333333333333333
179	1455	1.0
179	13	0.3333333333333333
392	179	0.2
392	1503	6.183333333333334
392	18	0.3333333333333333
392	4	1.5
392	909	1.0
392	6	0.5
392	10	0.25
392	202	0.2
392	160	0.7
392	30	0.25
392	0	0.8666666666666667
392	1177	0.5
392	8	3.0
392	20	0.5333333333333333
392	625	0.25
392	169	0.5
392	144	0.3333333333333333
392	1073	0.25
392	12	1.0333333333333332
392	261	1.0
392	1419	0.3333333333333333
392	324	0.25
392	93	0.2
392	485	0.25
392	148	0.3333333333333333
392	1194	1.0
392	28	0.5
392	17	0.3333333333333333
392	177	0.25
909	1503	5.116666666666666
909	18	0.25
909	4	0.3333333333333333
909	392	1.0
909	6	1.0
909	10	0.3333333333333333
909	202	0.25
909	666	0.2
909	3	0.2
909	188	0.25
909	90	0.2
666	909	0.2
666	6	0.25
666	1503	0.8333333333333333
666	10	1.0
666	202	3.0
666	15	3.0
666	22	1.5
666	3	0.6666666666666666
666	491	0.25
666	201	0.2
666	76	0.2
666	284	0.25
666	93	0.3333333333333333
666	134	0.25
666	1122	0.2
666	9	0.2
666	0	0.25
666	364	0.3333333333333333
666	2	0.3333333333333333
666	13	0.25
666	65	0.2
667	55	0.2
667	0	0.25
667	163	0.3333333333333333
667	6	0.5
667	201	1.0
667	3	1.0
667	495	0.5
667	1503	0.5833333333333333
667	136	0.25
667	61	0.2
667	663	0.2
667	704	0.25
667	91	0.3333333333333333
667	8	1.5
667	67	1.0
667	2	2.0
667	41	0.5
667	11	0.3333333333333333
667	17	0.25
667	847	0.2
667	1007	0.2
667	16	0.3333333333333333
667	12	0.5
667	53	0.5
667	70	0.3333333333333333
667	50	0.25
667	20	0.2
495	163	0.2
495	6	0.25
495	201	0.3333333333333333
495	667	0.5
495	3	1.7
495	1503	2.2833333333333337
495	136	0.5
495	61	0.3333333333333333
495	0	0.75
495	42	0.2
495	1139	0.2
495	18	0.3333333333333333
495	15	1.0
495	23	3.0
495	147	0.5
495	16	0.3333333333333333
495	449	0.25
495	7	1.2
495	8	0.25
495	600	0.3333333333333333
495	123	0.5
495	158	0.2
495	424	0.25
495	10	0.3333333333333333
495	602	0.5
495	26	1.0
495	292	0.5
495	159	0.3333333333333333
495	649	0.2
38	136	0.2
38	61	0.65
38	0	5.750000000000001
38	42	1.8333333333333333
38	201	1.0
38	17	3.0
38	178	4.0
38	910	0.3333333333333333
38	4	5.566666666666667
38	1	8.816666666666666
38	1503	27.04999999999999
38	320	0.25
38	46	0.5
38	499	0.5
38	399	0.3333333333333333
38	40	0.3333333333333333
38	43	0.5
38	10	3.5
38	403	0.5
38	2	2.6166666666666663
38	14	0.75
38	87	0.2
38	8	3.4000000000000004
38	961	0.25
38	206	1.0
38	102	1.5333333333333332
38	668	0.25
38	911	0.2
38	11	0.65
38	115	0.3333333333333333
38	132	0.5
38	407	1.0
38	697	0.25
38	513	0.2
38	333	0.25
38	3	1.3333333333333333
38	975	2.0
38	215	0.8333333333333333
38	698	0.5833333333333333
38	699	0.45
38	976	0.2
38	505	0.25
38	723	0.3333333333333333
38	543	2.0
38	1015	2.0
38	1016	0.6666666666666666
38	1017	0.2
38	18	0.5333333333333333
38	336	2.5
38	1037	1.75
38	1038	1.0333333333333332
38	123	0.25
38	22	0.2
38	6	2.95
38	433	0.3333333333333333
38	559	0.7
38	38	0.6666666666666666
38	736	0.25
38	1044	0.2
38	37	0.2
38	341	1.0
38	1055	1.5
38	7	1.2333333333333332
38	266	0.25
38	23	1.2
38	13	0.65
38	156	0.25
38	50	1.0333333333333332
38	410	0.3333333333333333
38	82	0.7
38	141	1.25
38	30	3.0
38	1097	0.3333333333333333
38	576	0.25
38	214	0.2
38	73	0.3333333333333333
38	93	0.5
38	21	1.0
38	497	1.0
38	55	0.25
38	108	0.5
38	1058	0.25
38	15	1.0666666666666667
38	721	0.3333333333333333
38	24	1.0
38	68	2.0
38	104	4.0
38	153	1.5
38	243	0.3333333333333333
38	101	0.25
38	577	0.5
38	76	1.5
38	78	0.2
38	974	0.2
38	408	0.25
38	273	0.3333333333333333
38	427	1.0
38	36	1.0
38	1150	0.5
38	1151	0.3333333333333333
38	989	0.25
38	255	0.25
38	595	0.5
38	33	1.3333333333333333
38	49	0.25
38	9	0.2
38	1102	0.2
38	35	0.5
38	99	1.0
38	31	0.5
38	357	0.25
38	516	0.2
38	292	1.0
38	299	0.5
38	801	0.2
38	1233	0.25
38	332	1.0
38	368	0.5
38	805	0.2
38	350	0.45
38	32	0.6666666666666666
38	81	1.0
38	327	0.4
38	690	0.2
38	783	0.25
38	171	1.0
38	1260	0.5
38	370	2.0
38	369	0.5
38	664	0.3333333333333333
38	52	0.45
38	5	0.2
38	150	1.0
38	98	0.3333333333333333
38	1318	0.25
38	45	0.5833333333333333
38	140	0.3333333333333333
38	85	0.5
38	732	1.0
38	731	0.25
38	92	0.2
38	464	1.0
38	840	0.3333333333333333
38	41	0.2
38	1204	0.25
38	609	0.5
38	1008	0.3333333333333333
38	39	0.2
38	325	0.5
38	467	0.25
38	356	0.25
38	25	0.3333333333333333
38	250	0.5
38	1374	1.0
38	454	0.3333333333333333
38	190	0.2
38	118	0.3333333333333333
38	1025	1.0
38	656	0.25
38	67	0.3333333333333333
38	1348	1.0
38	298	0.5
38	544	0.3333333333333333
38	828	0.2
38	856	0.5
38	160	1.0
38	1229	0.5
38	249	0.3333333333333333
38	28	0.25
38	446	0.3333333333333333
38	594	0.5
38	404	0.2
17	61	0.45
17	0	17.333333333333325
17	42	2.533333333333333
17	201	0.5
17	38	3.0
17	178	3.0
17	910	0.5
17	4	7.583333333333333
17	1	3.9666666666666672
17	668	0.2
17	13	1.0333333333333332
17	212	0.3333333333333333
17	156	0.5
17	11	4.316666666666666
17	684	1.0
17	325	0.5
17	1503	55.600000000000044
17	509	0.25
17	199	0.5
17	648	1.0
17	115	4.833333333333333
17	132	1.0333333333333332
17	407	1.3333333333333333
17	697	0.6666666666666666
17	513	0.25
17	214	0.2
17	246	0.2
17	5	6.85
17	733	1.0
17	1031	1.0
17	2	4.233333333333334
17	930	0.3333333333333333
17	554	0.2
17	734	0.2
17	1032	0.25
17	482	0.5
17	555	2.0
17	1033	1.25
17	130	1.3333333333333333
17	1034	0.45
17	16	0.7833333333333333
17	484	0.5333333333333333
17	1035	0.5
17	221	0.3333333333333333
17	223	0.25
17	10	0.7333333333333334
17	191	0.9333333333333333
17	31	2.25
17	562	1.5
17	563	1.0
17	3	5.983333333333333
17	154	1.25
17	56	0.7
17	12	2.0999999999999996
17	44	1.0333333333333332
17	62	0.75
17	169	1.3333333333333333
17	532	1.2
17	700	0.5
17	79	0.5333333333333333
17	735	0.2
17	249	0.2
17	25	0.5
17	434	1.3333333333333333
17	6	2.7833333333333337
17	18	1.0666666666666667
17	390	0.2
17	1072	0.25
17	572	0.3333333333333333
17	438	0.2
17	1074	0.25
17	58	0.7
17	67	1.2
17	324	0.3333333333333333
17	28	2.783333333333333
17	71	0.5833333333333333
17	328	1.0
17	755	1.0
17	86	0.5
17	74	0.2
17	72	0.25
17	533	0.3333333333333333
17	45	0.5
17	274	0.25
17	8	0.7
17	1065	0.2
17	245	1.0
17	1099	0.3333333333333333
17	226	0.2
17	763	0.2
17	211	0.25
17	272	0.3333333333333333
17	1102	1.0
17	357	0.3333333333333333
17	155	0.2
17	1110	0.3333333333333333
17	46	1.0999999999999999
17	248	2.0
17	55	0.3333333333333333
17	446	0.2
17	50	1.1166666666666665
17	20	0.8333333333333333
17	1067	1.0
17	1124	0.3333333333333333
17	19	3.45
17	76	0.7
17	104	0.3333333333333333
17	135	1.3333333333333333
17	1139	1.0
17	15	0.95
17	101	0.2
17	577	0.3333333333333333
17	78	0.25
17	51	0.2
17	37	1.25
17	776	1.0
17	77	3.75
17	361	1.6999999999999997
17	380	0.3333333333333333
17	109	0.8333333333333333
17	686	0.25
17	318	0.3333333333333333
17	14	1.5
17	140	0.5
17	217	0.25
17	36	1.5
17	508	1.0
17	295	0.8333333333333333
17	781	0.25
17	1161	0.2
17	118	0.5
17	1219	0.5
17	1151	1.0
17	43	1.1166666666666665
17	87	0.7
17	466	1.0
17	27	0.4
17	9	1.2666666666666666
17	232	0.7
17	256	1.0
17	97	1.0
17	39	1.15
17	610	0.3333333333333333
17	1245	1.0
17	810	2.0
17	1246	1.0
17	813	0.2
17	69	1.8333333333333333
17	350	0.5
17	468	0.5
17	1101	0.3333333333333333
17	34	0.25
17	143	0.25
17	303	0.5
17	122	0.2
17	164	0.5
17	598	0.3333333333333333
17	599	0.5
17	816	1.0
17	289	0.5
17	568	0.3333333333333333
17	536	1.0
17	1264	0.5333333333333333
17	548	0.3333333333333333
17	430	1.0
17	367	1.0
17	276	0.3333333333333333
17	618	0.25
17	312	0.2
17	373	0.2
17	333	0.3333333333333333
17	814	1.0
17	469	2.0
17	819	1.0
17	619	0.2
17	53	0.75
17	21	0.3333333333333333
17	575	1.0
17	179	5.0
17	1257	0.3333333333333333
17	1095	0.25
17	1284	0.2
17	240	0.2
17	1322	0.25
17	351	1.0
17	835	2.0
17	836	0.5
17	470	0.3333333333333333
17	142	2.5
17	938	0.3333333333333333
17	1329	1.0
17	756	0.5
17	1331	0.3333333333333333
17	1332	1.2
17	1164	0.25
17	75	2.0
17	706	1.0
17	49	0.3333333333333333
17	22	0.5333333333333333
17	363	0.2
17	1172	1.0
17	908	0.2
17	608	0.3333333333333333
17	428	0.3333333333333333
17	1355	0.2
17	90	0.5
17	193	0.3333333333333333
17	667	0.25
17	41	0.75
17	847	1.3333333333333333
17	136	0.25
17	153	0.4
17	1390	0.2
17	263	0.5333333333333333
17	73	0.7833333333333333
17	1391	2.0
17	1278	0.3333333333333333
17	198	0.2
17	1225	0.25
17	1357	0.5
17	29	0.8333333333333333
17	622	0.25
17	603	0.5
17	463	0.3333333333333333
17	190	0.25
17	301	0.3333333333333333
17	744	1.0
17	745	0.5
17	102	0.2
17	1418	0.25
17	394	0.3333333333333333
17	829	0.3333333333333333
17	177	1.2
17	375	0.6666666666666666
17	307	1.5
17	515	0.8333333333333333
17	175	0.3333333333333333
17	355	0.25
17	309	0.3333333333333333
17	161	0.5
17	526	1.0
17	17	0.5
17	473	1.2
17	1400	0.25
17	129	0.2
17	861	0.25
17	127	0.25
17	815	0.5
17	1441	1.0
17	283	0.3333333333333333
17	47	0.45
17	659	0.25
17	243	1.0
17	91	0.3333333333333333
17	83	2.0
17	1416	0.2
17	96	0.5
17	1452	1.0
17	1453	0.5
17	1454	0.3333333333333333
17	628	0.25
17	381	0.25
17	146	0.5
17	543	1.0
17	158	0.3333333333333333
17	424	0.25
17	105	1.0
17	825	0.3333333333333333
17	1386	0.25
17	392	0.3333333333333333
17	1194	0.5
17	294	0.7
17	250	0.5
17	7	1.0
17	331	0.25
17	126	0.8333333333333333
17	254	1.0
17	271	0.3333333333333333
17	133	0.25
17	578	0.2
17	116	0.25
17	971	0.5
17	170	1.0
17	64	0.2
17	323	0.3333333333333333
17	460	1.0
910	42	0.2
910	201	0.25
910	38	0.3333333333333333
910	17	0.5
910	178	1.0
910	4	1.0
910	1	0.7
910	668	0.3333333333333333
910	911	0.25
910	239	0.2
910	1503	0.5333333333333333
910	11	0.25
910	20	0.5
910	53	1.0
910	320	1.0
910	12	0.5
910	47	0.3333333333333333
910	6	0.25
668	17	0.2
668	178	0.25
668	910	0.3333333333333333
668	4	1.0
668	1	2.0
668	911	2.0
668	239	0.5
668	912	0.3333333333333333
668	669	0.25
668	393	0.2
668	206	0.2
668	38	0.25
668	102	0.3333333333333333
668	956	0.5
668	9	0.3333333333333333
668	145	0.25
668	962	0.2
668	82	0.2
668	454	0.25
668	7	0.3333333333333333
668	1503	2.5
668	5	0.5
668	591	0.3333333333333333
668	101	0.25
668	2	0.2
911	178	0.2
911	910	0.25
911	4	0.6666666666666666
911	1	1.0
911	668	2.0
911	239	1.0
911	912	0.5
911	669	0.3333333333333333
911	393	0.25
911	35	0.2
911	38	0.2
911	102	0.25
911	956	1.0
911	9	0.5
911	145	0.3333333333333333
911	962	0.25
911	1503	0.2
239	910	0.2
239	4	0.25
239	1	1.3333333333333333
239	668	0.5
239	911	1.0
239	912	1.0
239	669	0.5
239	393	0.3333333333333333
239	35	0.45
239	1503	11.533333333333333
239	209	0.2
239	8	2.25
239	890	0.3333333333333333
239	938	1.0
239	210	0.5
239	24	1.1166666666666665
239	68	0.7
239	92	0.2
239	0	0.3333333333333333
239	59	1.3333333333333333
239	417	0.75
239	502	0.3333333333333333
239	987	0.2
239	988	0.25
239	989	0.5
239	711	0.5
239	3	0.5833333333333333
239	990	0.2
239	25	0.2
239	250	0.45
239	11	0.3333333333333333
239	729	1.0
239	564	1.0
239	273	0.5
239	1051	0.3333333333333333
239	526	0.25
239	77	0.2
239	709	0.5
239	7	0.2
239	22	0.2
239	16	0.25
239	424	0.3333333333333333
239	623	0.5
239	1302	0.5
239	2	0.25
239	72	0.2
239	56	0.25
239	58	0.5
239	419	0.2
912	4	0.2
912	1	0.25
912	668	0.3333333333333333
912	911	0.5
912	239	1.0
912	669	1.0
912	393	0.5
912	35	0.5833333333333333
912	1503	1.25
912	394	0.2
912	68	0.2
912	243	0.3333333333333333
912	425	0.5
912	6	1.0
912	5	0.5
912	964	0.3333333333333333
912	3	0.25
912	52	0.2
669	1	0.2
669	668	0.25
669	911	0.3333333333333333
669	239	0.5
669	912	1.0
669	393	1.0
669	35	0.5
669	1503	1.2833333333333332
669	394	0.25
669	0	1.0333333333333332
669	27	0.5333333333333333
669	15	0.3333333333333333
669	14	1.5
669	219	1.0
669	5	1.0
669	92	0.25
669	199	0.2
669	1273	0.2
669	52	0.5
669	1274	1.0
669	8	0.5
669	133	0.3333333333333333
393	668	0.2
393	911	0.25
393	239	0.3333333333333333
393	912	0.5
393	669	1.0
393	35	2.0
393	1503	2.283333333333333
393	394	0.3333333333333333
393	0	1.7
393	173	0.2
393	86	0.5
393	74	1.0
393	26	2.0
393	1136	0.5
393	5	0.3333333333333333
393	99	0.5333333333333333
393	19	0.2
393	32	0.25
393	124	0.3333333333333333
393	23	0.5
393	347	1.0
393	75	0.5
393	2	0.25
393	43	0.2
393	244	0.25
393	1	0.5833333333333333
393	605	0.5
393	245	1.0
393	1382	0.5
393	30	0.3333333333333333
393	92	0.2
393	763	0.2
393	6	0.3333333333333333
393	11	1.0
393	101	0.5
393	3	0.3333333333333333
393	154	0.2
394	912	0.2
394	669	0.25
394	393	0.3333333333333333
394	35	0.5
394	1503	3.4666666666666672
394	0	3.4000000000000004
394	4	0.25
394	34	0.2
394	184	0.25
394	944	0.3333333333333333
394	2	1.5
394	13	1.0
394	3	1.0
394	504	0.5
394	324	0.2
394	75	0.25
394	21	0.3333333333333333
394	25	1.3333333333333333
394	11	1.0
394	509	0.25
394	674	0.25
394	6	0.3333333333333333
394	172	0.5
394	961	1.0
394	187	0.5
394	1323	0.3333333333333333
394	133	0.25
394	110	0.2
394	44	0.25
394	117	0.3333333333333333
394	102	0.5
394	1418	1.0
394	130	0.5
394	17	0.3333333333333333
913	1503	2.533333333333333
913	4	2.5833333333333335
913	18	0.3333333333333333
913	0	0.25
913	152	0.2
913	180	0.2
913	923	0.25
913	164	0.3333333333333333
913	924	0.5
913	925	1.0
913	264	0.5
913	13	0.25
913	497	0.2
152	913	0.2
152	1503	7.749999999999999
152	18	1.0
152	0	13.2
152	7	8.0
152	914	0.5
152	5	0.5833333333333333
152	915	0.2
152	51	2.5
152	8	1.5
152	119	0.25
152	2	0.7333333333333334
152	1	1.45
152	6	0.2
152	1103	0.25
152	97	0.2
152	142	0.2
152	263	0.25
152	770	0.5
152	584	0.5
152	173	0.5833333333333333
152	253	0.2
152	86	0.5
152	26	2.0
152	32	0.5
152	124	0.3333333333333333
152	23	0.25
152	587	0.2
152	452	0.2
152	215	0.3333333333333333
152	973	0.25
152	974	0.2
152	98	0.5333333333333333
152	24	0.25
152	68	0.2
152	33	0.5333333333333333
152	1250	0.25
152	118	0.5
152	110	1.25
152	91	0.3333333333333333
152	67	0.25
152	175	0.2
152	46	1.3333333333333333
152	69	0.25
152	375	0.2
152	10	0.25
152	347	0.3333333333333333
152	4	0.25
152	355	0.25
152	309	0.3333333333333333
152	161	0.5
152	435	0.5
152	11	0.3333333333333333
152	177	0.25
152	774	0.2
914	1503	4.566666666666666
914	18	0.25
914	0	0.3333333333333333
914	152	0.5
914	7	1.0
914	5	0.5
914	915	0.3333333333333333
914	916	0.25
914	114	0.2
914	441	0.2
914	1083	0.5
914	143	0.5
915	152	0.2
915	7	0.25
915	914	0.3333333333333333
915	1503	0.7
915	5	1.0
915	916	1.0
915	114	0.5
915	16	0.3333333333333333
915	68	0.25
915	3	0.2
915	10	0.25
915	33	0.3333333333333333
915	61	0.5
915	0	1.0
915	1372	1.0
915	24	0.5
915	1373	0.3333333333333333
915	1307	0.25
915	29	0.2
916	7	0.2
916	914	0.25
916	1503	0.7333333333333334
916	5	0.5
916	915	1.0
916	114	2.0
916	16	0.5
916	68	0.3333333333333333
916	3	0.25
916	42	0.2
916	18	0.25
916	0	0.8333333333333333
916	1049	0.5
916	1	1.0
916	218	0.3333333333333333
916	8	0.25
114	914	0.2
114	1503	8.166666666666666
114	5	0.8333333333333333
114	915	0.5
114	916	2.0
114	16	1.0
114	68	0.5
114	3	0.3333333333333333
114	42	0.25
114	4	0.4
114	2	0.95
114	164	0.5
114	419	1.0
114	0	6.95
114	149	0.2
114	30	0.25
114	236	0.3333333333333333
114	962	0.5
114	726	3.0
114	1020	1.0
114	652	0.75
114	74	0.5333333333333333
114	187	1.2
114	279	1.5
114	280	3.0
114	169	1.0
114	281	0.6666666666666666
114	547	0.4
114	1049	0.5333333333333333
114	1	2.25
114	747	0.5
114	34	0.2
114	486	0.2
114	176	0.25
114	568	1.5
114	569	3.0
114	33	2.0
114	150	1.25
114	128	1.8666666666666665
114	316	0.75
114	27	0.2
114	18	0.2
114	218	0.5
114	8	0.7333333333333334
114	29	0.5
114	48	0.8333333333333333
114	70	0.25
114	102	0.25
114	1215	0.3333333333333333
114	1216	0.5
114	794	1.0
114	44	0.5333333333333333
114	1217	0.25
114	62	0.5
114	58	0.2
114	116	0.3333333333333333
114	1290	0.5
114	1291	0.6666666666666666
114	409	1.0
114	37	1.0
114	611	0.2
114	600	0.45
114	6	1.5833333333333333
114	123	1.0
114	7	0.75
114	420	0.3333333333333333
114	1326	0.25
114	580	0.2
114	1328	0.2
114	112	0.2
114	367	0.5
114	133	0.3333333333333333
68	5	0.45
68	915	0.25
68	916	0.3333333333333333
68	114	0.5
68	16	4.0
68	3	1.2
68	42	0.7
68	4	1.1833333333333331
68	240	0.25
68	917	0.2
68	1503	14.05
68	266	0.25
68	401	0.5
68	24	11.0
68	0	7.05
68	322	0.5833333333333333
68	239	0.7
68	938	0.3333333333333333
68	210	1.0
68	35	2.0
68	679	0.25
68	6	0.45
68	59	0.7
68	417	0.3333333333333333
68	502	0.5
68	418	0.5
68	527	0.25
68	34	0.2
68	142	0.25
68	146	0.3333333333333333
68	92	1.0
68	7	2.783333333333333
68	991	0.25
68	221	1.0
68	10	2.8333333333333335
68	33	0.5
68	190	0.3333333333333333
68	189	0.45
68	8	1.9833333333333332
68	93	0.6666666666666666
68	22	0.5
68	199	0.3333333333333333
68	104	1.25
68	20	0.2
68	100	0.25
68	23	0.3333333333333333
68	147	0.5
68	1	0.75
68	1028	0.45
68	385	0.3333333333333333
68	158	2.0
68	551	0.5
68	709	0.5
68	14	0.25
68	511	0.2
68	13	0.7
68	251	1.0
68	450	0.3333333333333333
68	15	0.5
68	721	0.5
68	38	2.0
68	153	0.3333333333333333
68	243	0.75
68	152	0.2
68	2	1.0
68	97	0.3333333333333333
68	1167	0.25
68	67	1.3333333333333333
68	77	2.0
68	18	0.5
68	40	0.25
68	1158	0.2
68	94	0.2
68	186	1.0
68	1174	0.8333333333333333
68	55	0.25
68	346	0.2
68	425	0.3333333333333333
68	912	0.2
68	1317	0.2
68	150	0.3333333333333333
68	98	0.25
68	1318	0.2
68	1173	0.2
68	1339	0.25
68	11	2.0
68	1352	0.3333333333333333
68	754	0.5
68	264	1.0
68	106	1.0
68	65	0.3333333333333333
68	60	0.25
68	57	0.2
68	83	0.2
68	88	0.3333333333333333
68	12	1.0
68	332	0.5
68	529	0.3333333333333333
68	512	0.5
68	46	0.3333333333333333
240	16	0.5333333333333333
240	68	0.25
240	3	1.3333333333333333
240	42	0.5
240	4	1.5333333333333332
240	917	1.0
240	1503	3.783333333333333
240	51	0.3333333333333333
240	0	2.95
240	79	1.2
240	23	0.2
240	529	0.25
240	710	0.3333333333333333
240	29	0.5
240	220	2.0
240	987	0.6666666666666666
240	988	0.25
240	47	0.2
240	131	0.25
240	423	0.5
240	998	0.25
240	999	0.2
240	1321	0.2
240	218	0.25
240	186	0.3333333333333333
240	351	0.75
240	2	1.0
240	1322	1.0
240	169	0.5
240	36	0.3333333333333333
240	17	0.2
240	836	0.2
240	470	0.25
240	61	0.3333333333333333
240	15	1.0
240	339	4.0
240	674	0.3333333333333333
240	6	0.25
240	172	0.2
240	1259	0.2
240	613	0.25
240	195	0.5
240	35	1.0
240	92	0.3333333333333333
240	133	0.2
240	28	0.25
240	1010	0.5
240	1363	0.5
240	73	0.25
240	718	0.2
240	9	0.25
240	636	1.0
240	12	0.5
240	309	0.25
240	161	0.2
917	68	0.2
917	3	0.25
917	42	0.3333333333333333
917	4	0.75
917	240	1.0
917	1503	2.533333333333333
917	51	0.5
917	0	0.3333333333333333
917	79	0.25
917	1	0.2
917	2	0.5
917	441	1.0
917	221	0.5
917	223	0.3333333333333333
